subject_id,target,budget_nights,metric,seed,n_nights,n_windows,base_value,adapted_value,point_estimate,ci_lower,ci_upper,interval,night_mean_delta,night_median_delta,proportion_nights_improved,n_resamples,rng_seed,level
User01,temperature,1,mae,0,136,265852,2.813295713888445,2.818603041356387,-0.005307327467942269,-0.10201403185600347,0.09515071874710047,includes_zero,0.026307218410610254,-0.11168479216088945,0.4632352941176471,2000,0,0.95
User01,temperature,3,mae,0,136,265852,2.813295713888445,2.795496356198686,0.01779935768975882,-0.1731918430912978,0.20972504974650027,includes_zero,0.08708283210572505,-0.12145174666008907,0.4852941176470588,2000,0,0.95
User01,temperature,7,mae,0,136,265852,2.813295713888445,2.248300813498881,0.5649949003895638,0.40426094972539306,0.7182985308765214,above_zero,0.6297348262719025,0.3339347532316541,0.5955882352941176,2000,0,0.95
User01,temperature,14,mae,0,136,265852,2.813295713888445,1.7116959553467823,1.1015997585416626,0.9684383118807088,1.2358000312232833,above_zero,1.1589441550894524,0.824738516328088,0.9852941176470589,2000,0,0.95
User01,humidity,1,mae,0,136,265852,19.267175499700787,25.20391298626204,-5.9367374865612526,-6.255891686155111,-5.63921066633984,below_zero,-6.033095190883661,-5.582563266577461,0.0,2000,0,0.95
User01,humidity,3,mae,0,136,265852,19.267175499700787,33.03066884306808,-13.76349334336729,-14.188779214615176,-13.370034412055233,below_zero,-13.839058379554842,-13.265300221716156,0.0,2000,0,0.95
User01,humidity,7,mae,0,136,265852,19.267175499700787,29.762046793452583,-10.494871293751796,-10.983535447566728,-10.054534406994629,below_zero,-10.684258660107721,-10.238081346062536,0.0,2000,0,0.95
User01,humidity,14,mae,0,136,265852,19.267175499700787,15.786125678465483,3.4810498212353043,2.8552204574771425,4.083764743710578,above_zero,3.2390577595511094,3.937641099017913,0.8235294117647058,2000,0,0.95
User02,temperature,1,mae,0,36,95839,4.98890344884399,4.3476676561948775,0.6412357926491126,0.623270166786232,0.6603968872001019,above_zero,0.6498962325772589,0.642385278737428,1.0,2000,0,0.95
User02,temperature,3,mae,0,36,95839,4.98890344884399,3.019596507511846,1.9693069413321442,1.9542868315371427,1.9863345599857432,above_zero,1.9743224839858142,1.9645900873667008,1.0,2000,0,0.95
User02,temperature,7,mae,0,36,95839,4.98890344884399,1.911808824116078,3.077094624727912,3.0097279840639986,3.1366706676033655,above_zero,3.082755858759473,3.1222280099091577,1.0,2000,0,0.95
User02,temperature,14,mae,0,36,95839,4.98890344884399,1.5226666791438146,3.4662367697001755,3.3539514522217124,3.5734102042962634,above_zero,3.477509966956602,3.456081327303272,1.0,2000,0,0.95
User02,humidity,1,mae,0,36,95839,21.716187732650237,17.217987817918424,4.4981999147318135,3.6378355886047284,5.198222240778819,above_zero,4.230569809574836,5.53022892133132,0.8333333333333334,2000,0,0.95
User02,humidity,3,mae,0,36,95839,21.716187732650237,12.027385201105936,9.688802531544301,6.39392427284912,12.64372424299011,above_zero,8.500055456803167,13.641468055963454,0.7777777777777778,2000,0,0.95
User02,humidity,7,mae,0,36,95839,21.716187732650237,14.94022798351683,6.775959749133406,1.429188323570759,11.74682507083809,above_zero,4.610450017122224,11.037856127440058,0.6666666666666666,2000,0,0.95
User02,humidity,14,mae,0,36,95839,21.716187732650237,12.075163270105268,9.64102446254497,4.859760607052098,14.003028619887198,above_zero,7.716831206200721,15.325774634826834,0.7222222222222222,2000,0,0.95
User07,temperature,1,mae,0,85,114838,1.7562015963313187,2.1744711945793944,-0.41826959824807575,-0.7974220060290239,-0.025794493448677683,below_zero,-0.3709818180843133,-0.8685139383464135,0.4235294117647059,2000,0,0.95
User07,temperature,3,mae,0,85,114838,1.7562015963313187,2.36232086003273,-0.6061192637014112,-1.0341095826364848,-0.1622091544771597,below_zero,-0.5518288467723808,-1.224140922335178,0.4,2000,0,0.95
User07,temperature,7,mae,0,85,114838,1.7562015963313187,2.3372200942082983,-0.5810184978769797,-1.0131839631425312,-0.13724828259787847,below_zero,-0.5253961210574228,-1.1897145683318098,0.4235294117647059,2000,0,0.95
User07,temperature,14,mae,0,85,114838,1.7562015963313187,2.370085106285741,-0.6138835099544224,-1.0557902077362007,-0.16490909505944112,below_zero,-0.5589362717253156,-1.2579583895036437,0.4235294117647059,2000,0,0.95
User07,humidity,1,mae,0,85,114838,10.048856284104133,8.568559703982466,1.4802965801216672,0.5220512378125995,2.42995033905461,above_zero,1.545483703992235,2.745360030734931,0.6588235294117647,2000,0,0.95
User07,humidity,3,mae,0,85,114838,10.048856284104133,8.315330506179714,1.7335257779244184,0.9836148564796949,2.4960236692296744,above_zero,1.7925333633193967,2.21109365536761,0.6823529411764706,2000,0,0.95
User07,humidity,7,mae,0,85,114838,10.048856284104133,8.368535892089294,1.6803203920148384,0.8357358109266748,2.5324269538950497,above_zero,1.753748611050644,2.2746122626761363,0.6941176470588235,2000,0,0.95
User07,humidity,14,mae,0,85,114838,10.048856284104133,8.262391425874718,1.7864648582294151,1.217574015042922,2.3567809475312753,above_zero,1.821638948045482,1.7661651258500806,0.7411764705882353,2000,0,0.95
