scope,fold,subject_id,quantity,kind,recomputed,frozen,abs_diff,tolerance_abs,passed,target,seed,budget_nights
rq2,1,User01,adaptation_windows,exact,21418,21418,,0,True,,,14
rq2,1,User01,primary_targets_equal_b0,exact,,,,0,True,,,14
rq2,1,User01,B_adaptation_mean_as_A_plus_offset,float,27.114716593519468,27.114716593520036,5.684341886080801e-13,1e-09,True,temperature,,14
rq2,1,User01,B_adaptation_mean_as_A_plus_offset,float,44.14268372397049,44.1426837239717,1.2079226507921703e-12,1e-09,True,humidity,,14
rq2,1,User01,B_mae,float,1.8708246755749345,1.870824675575304,3.694822225952521e-13,1e-09,True,temperature,,14
rq2,1,User01,B_rmse,float,2.2741127693728846,2.27411276937324,3.552713678800501e-13,1e-09,True,temperature,,14
rq2,1,User01,B_bias,float,1.4222222733714156,1.422222273371984,5.684341886080801e-13,1e-09,True,temperature,,14
rq2,1,User01,B_fit_windows,exact,21418,21418,,0,True,temperature,,14
rq2,1,User01,B_mae,float,19.094125299779343,19.094125299780526,1.1830536550405668e-12,1e-09,True,humidity,,14
rq2,1,User01,B_rmse,float,20.898042285260974,20.89804228526208,1.1048939541069558e-12,1e-09,True,humidity,,14
rq2,1,User01,B_bias,float,19.05348371795211,19.05348371795331,1.2008172234345693e-12,1e-09,True,humidity,,14
rq2,1,User01,B_fit_windows,exact,21418,21418,,0,True,humidity,,14
rq2,1,User01,E_prediction_keys,exact,ok,ok,,0,True,,0,14
rq2,1,User01,E_y_true,exact,,,,0,True,,0,14
rq2,1,User01,E_prediction_keys,exact,ok,ok,,0,True,,1,14
rq2,1,User01,E_y_true,exact,,,,0,True,,1,14
rq2,1,User01,E_prediction_keys,exact,ok,ok,,0,True,,2,14
rq2,1,User01,E_y_true,exact,,,,0,True,,2,14
rq2,1,User01,S_prediction_keys,exact,ok,ok,,0,True,,0,
rq2,1,User01,S_y_true,exact,,,,0,True,,0,
rq2,1,User01,S_prediction_keys,exact,ok,ok,,0,True,,1,
rq2,1,User01,S_y_true,exact,,,,0,True,,1,
rq2,1,User01,S_prediction_keys,exact,ok,ok,,0,True,,2,
rq2,1,User01,S_y_true,exact,,,,0,True,,2,
rq2,1,User01,C_mae_vs_p8,float,2.8132957138884467,2.8132957138884467,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_mae_vs_p5,float,2.8132957138884467,2.8132957138884467,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_rmse_vs_p8,float,3.4545021794818416,3.4545021794818416,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_rmse_vs_p5,float,3.4545021794818416,3.4545021794818416,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_bias_vs_p8,float,1.6826814709666877,1.6826814709666877,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_bias_vs_p5,float,1.6826814709666877,1.6826814709666877,0.0,1e-09,True,temperature,0,0
rq2,1,User01,C_mae_vs_p8,float,19.267175499700787,19.267175499700787,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_mae_vs_p5,float,19.267175499700787,19.267175499700787,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_rmse_vs_p8,float,22.05854497838365,22.05854497838365,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_rmse_vs_p5,float,22.05854497838365,22.05854497838365,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_bias_vs_p8,float,19.05009962503423,19.05009962503423,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_bias_vs_p5,float,19.05009962503423,19.05009962503423,0.0,1e-09,True,humidity,0,0
rq2,1,User01,C_mae_vs_p8,float,3.3145944897849513,3.3145944897849513,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_mae_vs_p5,float,3.3145944897849513,3.3145944897849513,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_rmse_vs_p8,float,4.060256763133392,4.060256763133392,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_rmse_vs_p5,float,4.060256763133392,4.060256763133392,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_bias_vs_p8,float,2.107141077360308,2.107141077360308,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_bias_vs_p5,float,2.107141077360308,2.107141077360308,0.0,1e-09,True,temperature,1,0
rq2,1,User01,C_mae_vs_p8,float,20.841676912869673,20.841676912869673,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_mae_vs_p5,float,20.841676912869673,20.841676912869673,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_rmse_vs_p8,float,23.68754700953557,23.68754700953557,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_rmse_vs_p5,float,23.68754700953557,23.68754700953557,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_bias_vs_p8,float,20.58105552757318,20.58105552757318,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_bias_vs_p5,float,20.58105552757318,20.58105552757318,0.0,1e-09,True,humidity,1,0
rq2,1,User01,C_mae_vs_p8,float,3.149111626976526,3.149111626976526,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_mae_vs_p5,float,3.149111626976526,3.149111626976526,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_rmse_vs_p8,float,3.7650727463194635,3.7650727463194635,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_rmse_vs_p5,float,3.7650727463194635,3.7650727463194635,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_bias_vs_p8,float,1.918255546112007,1.918255546112007,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_bias_vs_p5,float,1.918255546112007,1.918255546112007,0.0,1e-09,True,temperature,2,0
rq2,1,User01,C_mae_vs_p8,float,21.929375091538763,21.929375091538763,0.0,1e-09,True,humidity,2,0
rq2,1,User01,C_mae_vs_p5,float,21.929375091538763,21.929375091538763,0.0,1e-09,True,humidity,2,0
rq2,1,User01,C_rmse_vs_p8,float,25.017800938053398,25.017800938053398,0.0,1e-09,True,humidity,2,0
rq2,1,User01,C_rmse_vs_p5,float,25.017800938053398,25.017800938053398,0.0,1e-09,True,humidity,2,0
rq2,1,User01,C_bias_vs_p8,float,21.68217146537588,21.68217146537588,0.0,1e-09,True,humidity,2,0
rq2,1,User01,C_bias_vs_p5,float,21.68217146537588,21.68217146537588,0.0,1e-09,True,humidity,2,0
rq2,1,User01,E_mae_vs_p8,float,2.8186030413563867,2.8186030413563867,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_mae_vs_p5,float,2.8186030413563867,2.8186030413563867,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_rmse_vs_p8,float,3.3800514402621937,3.3800514402621937,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_rmse_vs_p5,float,3.3800514402621937,3.3800514402621937,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_bias_vs_p8,float,2.343849543452121,2.343849543452121,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_bias_vs_p5,float,2.343849543452121,2.343849543452121,0.0,1e-09,True,temperature,0,1
rq2,1,User01,E_mae_vs_p8,float,25.203912986262054,25.203912986262054,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_mae_vs_p5,float,25.203912986262054,25.203912986262054,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_rmse_vs_p8,float,27.870417965917003,27.870417965917003,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_rmse_vs_p5,float,27.870417965917003,27.870417965917003,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_bias_vs_p8,float,25.170210976932264,25.170210976932264,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_bias_vs_p5,float,25.170210976932264,25.170210976932264,0.0,1e-09,True,humidity,0,1
rq2,1,User01,E_mae_vs_p8,float,3.442643043126967,3.442643043126967,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_mae_vs_p5,float,3.442643043126967,3.442643043126967,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_rmse_vs_p8,float,4.047149462387312,4.047149462387312,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_rmse_vs_p5,float,4.047149462387312,4.047149462387312,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_bias_vs_p8,float,3.0878759747723104,3.0878759747723104,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_bias_vs_p5,float,3.0878759747723104,3.0878759747723104,0.0,1e-09,True,temperature,1,1
rq2,1,User01,E_mae_vs_p8,float,29.216494217473198,29.216494217473198,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_mae_vs_p5,float,29.216494217473198,29.216494217473198,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_rmse_vs_p8,float,31.665818600239362,31.665818600239362,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_rmse_vs_p5,float,31.665818600239362,31.665818600239362,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_bias_vs_p8,float,29.19784636999411,29.19784636999411,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_bias_vs_p5,float,29.19784636999411,29.19784636999411,0.0,1e-09,True,humidity,1,1
rq2,1,User01,E_mae_vs_p8,float,3.1723153194994818,3.1723153194994818,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_mae_vs_p5,float,3.1723153194994818,3.1723153194994818,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_rmse_vs_p8,float,3.7222108143709796,3.7222108143709796,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_rmse_vs_p5,float,3.7222108143709796,3.7222108143709796,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_bias_vs_p8,float,2.708408485407997,2.708408485407997,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_bias_vs_p5,float,2.708408485407997,2.708408485407997,0.0,1e-09,True,temperature,2,1
rq2,1,User01,E_mae_vs_p8,float,29.074082516128374,29.074082516128374,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_mae_vs_p5,float,29.074082516128374,29.074082516128374,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_rmse_vs_p8,float,31.72604931636408,31.72604931636408,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_rmse_vs_p5,float,31.72604931636408,31.72604931636408,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_bias_vs_p8,float,29.055219186914435,29.055219186914435,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_bias_vs_p5,float,29.055219186914435,29.055219186914435,0.0,1e-09,True,humidity,2,1
rq2,1,User01,E_mae_vs_p8,float,2.795496356198685,2.795496356198685,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_mae_vs_p5,float,2.795496356198685,2.795496356198685,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_rmse_vs_p8,float,3.3006697959527713,3.3006697959527713,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_rmse_vs_p5,float,3.3006697959527713,3.3006697959527713,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_bias_vs_p8,float,2.5437829746466343,2.5437829746466343,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_bias_vs_p5,float,2.5437829746466343,2.5437829746466343,0.0,1e-09,True,temperature,0,3
rq2,1,User01,E_mae_vs_p8,float,33.03066884306808,33.03066884306808,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_mae_vs_p5,float,33.03066884306808,33.03066884306808,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_rmse_vs_p8,float,35.34485716801323,35.34485716801323,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_rmse_vs_p5,float,35.34485716801323,35.34485716801323,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_bias_vs_p8,float,33.02841506596303,33.02841506596303,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_bias_vs_p5,float,33.02841506596303,33.02841506596303,0.0,1e-09,True,humidity,0,3
rq2,1,User01,E_mae_vs_p8,float,2.802724119075196,2.802724119075196,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_mae_vs_p5,float,2.802724119075196,2.802724119075196,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_rmse_vs_p8,float,3.301718420192938,3.301718420192938,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_rmse_vs_p5,float,3.301718420192938,3.301718420192938,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_bias_vs_p8,float,2.5230764791658844,2.5230764791658844,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_bias_vs_p5,float,2.5230764791658844,2.5230764791658844,0.0,1e-09,True,temperature,1,3
rq2,1,User01,E_mae_vs_p8,float,34.063584038663954,34.063584038663954,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_mae_vs_p5,float,34.063584038663954,34.063584038663954,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_rmse_vs_p8,float,36.14844571520185,36.14844571520185,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_rmse_vs_p5,float,36.14844571520185,36.14844571520185,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_bias_vs_p8,float,34.059174201558626,34.059174201558626,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_bias_vs_p5,float,34.059174201558626,34.059174201558626,0.0,1e-09,True,humidity,1,3
rq2,1,User01,E_mae_vs_p8,float,2.965733073402239,2.965733073402239,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_mae_vs_p5,float,2.965733073402239,2.965733073402239,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_rmse_vs_p8,float,3.5279541512792063,3.5279541512792063,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_rmse_vs_p5,float,3.5279541512792063,3.5279541512792063,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_bias_vs_p8,float,2.7399916891069123,2.7399916891069123,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_bias_vs_p5,float,2.7399916891069123,2.7399916891069123,0.0,1e-09,True,temperature,2,3
rq2,1,User01,E_mae_vs_p8,float,35.46670444547784,35.46670444547784,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_mae_vs_p5,float,35.46670444547784,35.46670444547784,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_rmse_vs_p8,float,37.65081010621787,37.65081010621787,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_rmse_vs_p5,float,37.65081010621787,37.65081010621787,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_bias_vs_p8,float,35.46464474737688,35.46464474737688,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_bias_vs_p5,float,35.46464474737688,35.46464474737688,0.0,1e-09,True,humidity,2,3
rq2,1,User01,E_mae_vs_p8,float,2.248300813498881,2.248300813498881,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_mae_vs_p5,float,2.248300813498881,2.248300813498881,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_rmse_vs_p8,float,2.711582455515873,2.711582455515873,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_rmse_vs_p5,float,2.711582455515873,2.711582455515873,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_bias_vs_p8,float,1.8326239391312753,1.8326239391312753,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_bias_vs_p5,float,1.8326239391312753,1.8326239391312753,0.0,1e-09,True,temperature,0,7
rq2,1,User01,E_mae_vs_p8,float,29.762046793452583,29.762046793452583,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_mae_vs_p5,float,29.762046793452583,29.762046793452583,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_rmse_vs_p8,float,31.815996000158904,31.815996000158904,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_rmse_vs_p5,float,31.815996000158904,31.815996000158904,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_bias_vs_p8,float,29.756230087218153,29.756230087218153,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_bias_vs_p5,float,29.756230087218153,29.756230087218153,0.0,1e-09,True,humidity,0,7
rq2,1,User01,E_mae_vs_p8,float,2.2491326007428256,2.2491326007428256,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_mae_vs_p5,float,2.2491326007428256,2.2491326007428256,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_rmse_vs_p8,float,2.709980766870717,2.709980766870717,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_rmse_vs_p5,float,2.709980766870717,2.709980766870717,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_bias_vs_p8,float,1.8918381023207163,1.8918381023207163,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_bias_vs_p5,float,1.8918381023207163,1.8918381023207163,0.0,1e-09,True,temperature,1,7
rq2,1,User01,E_mae_vs_p8,float,29.55680087309718,29.55680087309718,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_mae_vs_p5,float,29.55680087309718,29.55680087309718,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_rmse_vs_p8,float,31.947503549317414,31.947503549317414,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_rmse_vs_p5,float,31.947503549317414,31.947503549317414,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_bias_vs_p8,float,29.53882393435267,29.53882393435267,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_bias_vs_p5,float,29.53882393435267,29.53882393435267,0.0,1e-09,True,humidity,1,7
rq2,1,User01,E_mae_vs_p8,float,2.417872631520781,2.417872631520781,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_mae_vs_p5,float,2.417872631520781,2.417872631520781,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_rmse_vs_p8,float,2.9270599910720945,2.9270599910720945,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_rmse_vs_p5,float,2.9270599910720945,2.9270599910720945,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_bias_vs_p8,float,2.1094962384281235,2.1094962384281235,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_bias_vs_p5,float,2.1094962384281235,2.1094962384281235,0.0,1e-09,True,temperature,2,7
rq2,1,User01,E_mae_vs_p8,float,30.51757207394241,30.51757207394241,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_mae_vs_p5,float,30.51757207394241,30.51757207394241,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_rmse_vs_p8,float,32.63480420322787,32.63480420322787,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_rmse_vs_p5,float,32.63480420322787,32.63480420322787,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_bias_vs_p8,float,30.506503164061233,30.506503164061233,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_bias_vs_p5,float,30.506503164061233,30.506503164061233,0.0,1e-09,True,humidity,2,7
rq2,1,User01,E_mae_vs_p8,float,1.7116959553467817,1.7116959553467817,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_mae_vs_p5,float,1.7116959553467817,1.7116959553467817,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_rmse_vs_p8,float,2.0811377201902577,2.0811377201902577,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_rmse_vs_p5,float,2.0811377201902577,2.0811377201902577,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_bias_vs_p8,float,1.1132614060977635,1.1132614060977635,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_bias_vs_p5,float,1.1132614060977635,1.1132614060977635,0.0,1e-09,True,temperature,0,14
rq2,1,User01,E_mae_vs_p8,float,15.786125678465487,15.786125678465487,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_mae_vs_p5,float,15.786125678465487,15.786125678465487,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_rmse_vs_p8,float,19.044896228737795,19.044896228737795,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_rmse_vs_p5,float,19.044896228737795,19.044896228737795,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_bias_vs_p8,float,15.189618698706337,15.189618698706337,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_bias_vs_p5,float,15.189618698706337,15.189618698706337,0.0,1e-09,True,humidity,0,14
rq2,1,User01,E_mae_vs_p8,float,1.8080890003611516,1.8080890003611516,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_mae_vs_p5,float,1.8080890003611516,1.8080890003611516,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_rmse_vs_p8,float,2.1965460533956476,2.1965460533956476,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_rmse_vs_p5,float,2.1965460533956476,2.1965460533956476,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_bias_vs_p8,float,1.269098534476052,1.269098534476052,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_bias_vs_p5,float,1.269098534476052,1.269098534476052,0.0,1e-09,True,temperature,1,14
rq2,1,User01,E_mae_vs_p8,float,16.515323596853243,16.515323596853243,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_mae_vs_p5,float,16.515323596853243,16.515323596853243,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_rmse_vs_p8,float,19.435739087339467,19.435739087339467,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_rmse_vs_p5,float,19.435739087339467,19.435739087339467,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_bias_vs_p8,float,16.15697050928776,16.15697050928776,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_bias_vs_p5,float,16.15697050928776,16.15697050928776,0.0,1e-09,True,humidity,1,14
rq2,1,User01,E_mae_vs_p8,float,1.739556205288495,1.739556205288495,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_mae_vs_p5,float,1.739556205288495,1.739556205288495,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_rmse_vs_p8,float,2.113098941759874,2.113098941759874,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_rmse_vs_p5,float,2.113098941759874,2.113098941759874,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_bias_vs_p8,float,1.1728618664244004,1.1728618664244004,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_bias_vs_p5,float,1.1728618664244004,1.1728618664244004,0.0,1e-09,True,temperature,2,14
rq2,1,User01,E_mae_vs_p8,float,15.78284313086788,15.78284313086788,0.0,1e-09,True,humidity,2,14
rq2,1,User01,E_mae_vs_p5,float,15.78284313086788,15.78284313086788,0.0,1e-09,True,humidity,2,14
rq2,1,User01,E_rmse_vs_p8,float,19.040774101684192,19.040774101684192,0.0,1e-09,True,humidity,2,14
rq2,1,User01,E_rmse_vs_p5,float,19.040774101684192,19.040774101684192,0.0,1e-09,True,humidity,2,14
rq2,1,User01,E_bias_vs_p8,float,15.005017912334242,15.005017912334242,0.0,1e-09,True,humidity,2,14
rq2,1,User01,E_bias_vs_p5,float,15.005017912334242,15.005017912334242,0.0,1e-09,True,humidity,2,14
rq2,1,User01,S_mae_vs_p8,float,1.7689328863158995,1.7689328863158995,0.0,1e-09,True,temperature,0,14
rq2,1,User01,S_rmse_vs_p8,float,2.1448027049123364,2.1448027049123364,0.0,1e-09,True,temperature,0,14
rq2,1,User01,S_bias_vs_p8,float,1.2197980130643433,1.2197980130643433,0.0,1e-09,True,temperature,0,14
rq2,1,User01,S_mae_vs_p8,float,15.889639143219139,15.889639143219139,0.0,1e-09,True,humidity,0,14
rq2,1,User01,S_rmse_vs_p8,float,18.98790636891007,18.98790636891007,0.0,1e-09,True,humidity,0,14
rq2,1,User01,S_bias_vs_p8,float,15.432831863558558,15.432831863558558,0.0,1e-09,True,humidity,0,14
rq2,1,User01,S_mae_vs_p8,float,1.7908058920733234,1.7908058920733234,0.0,1e-09,True,temperature,1,14
rq2,1,User01,S_rmse_vs_p8,float,2.1720398492325463,2.1720398492325463,0.0,1e-09,True,temperature,1,14
rq2,1,User01,S_bias_vs_p8,float,1.2724095796519361,1.2724095796519361,0.0,1e-09,True,temperature,1,14
rq2,1,User01,S_mae_vs_p8,float,15.407136965636143,15.407136965636143,0.0,1e-09,True,humidity,1,14
rq2,1,User01,S_rmse_vs_p8,float,18.585535070563818,18.585535070563818,0.0,1e-09,True,humidity,1,14
rq2,1,User01,S_bias_vs_p8,float,14.82154407002788,14.82154407002788,0.0,1e-09,True,humidity,1,14
rq2,1,User01,S_mae_vs_p8,float,1.7798105461329075,1.7798105461329075,0.0,1e-09,True,temperature,2,14
rq2,1,User01,S_rmse_vs_p8,float,2.1547910786608595,2.1547910786608595,0.0,1e-09,True,temperature,2,14
rq2,1,User01,S_bias_vs_p8,float,1.2581662273369763,1.2581662273369763,0.0,1e-09,True,temperature,2,14
rq2,1,User01,S_mae_vs_p8,float,15.980597813404904,15.980597813404904,0.0,1e-09,True,humidity,2,14
rq2,1,User01,S_rmse_vs_p8,float,19.131577886162358,19.131577886162358,0.0,1e-09,True,humidity,2,14
rq2,1,User01,S_bias_vs_p8,float,15.48196044748463,15.48196044748463,0.0,1e-09,True,humidity,2,14
rq2,2,User02,primary_windows_digest,exact,,,,0,True,,,
rq2,2,User02,primary_test_windows,exact,95839,95839,,0,True,,,
rq2,2,User02,primary_test_nights,exact,36,36,,0,True,,,
rq2,2,User02,primary_night_ordinals_ge_16,exact,,,,0,True,,,
rq2,2,User02,A_mae,float,4.854795038838032,4.854795038838032,0.0,1e-09,True,temperature,,
rq2,2,User02,A_rmse,float,5.146049409486777,5.146049409486777,0.0,1e-09,True,temperature,,
rq2,2,User02,A_bias,float,-4.854795038838032,-4.854795038838032,0.0,1e-09,True,temperature,,
rq2,2,User02,A_mae,float,25.052381038652857,25.052381038652857,0.0,1e-09,True,humidity,,
rq2,2,User02,A_rmse,float,28.405965402484995,28.405965402484995,0.0,1e-09,True,humidity,,
rq2,2,User02,A_bias,float,-24.85030876242971,-24.85030876242971,0.0,1e-09,True,humidity,,
rq2,2,User02,C_prediction_keys,exact,ok,ok,,0,True,,0,
rq2,2,User02,C_y_true,exact,,,,0,True,,0,
rq2,2,User02,C_prediction_keys,exact,ok,ok,,0,True,,1,
rq2,2,User02,C_y_true,exact,,,,0,True,,1,
rq2,2,User02,C_prediction_keys,exact,ok,ok,,0,True,,2,
rq2,2,User02,C_y_true,exact,,,,0,True,,2,
rq2,2,User02,adaptation_and_buffer_nights_equal_plan,exact,,,,0,True,,,1
rq2,2,User02,fit_windows:fit_windows_are_labelled_adaptation_windows,exact,ok,ok,,0,True,,,1
rq2,2,User02,fit_windows:fit_windows_in_the_earliest_b_nights,exact,ok,ok,,0,True,,,1
rq2,2,User02,fit_windows:no_fit_window_in_the_buffer_night,exact,ok,ok,,0,True,,,1
rq2,2,User02,fit_windows:no_fit_window_in_a_test_or_primary_night,exact,ok,ok,,0,True,,,1
rq2,2,User02,fit_windows:fit_rows_precede_buffer_and_test_rows,exact,ok,ok,,0,True,,,1
rq2,2,User02,adaptation_windows,exact,3505,3505,,0,True,,,1
rq2,2,User02,primary_targets_equal_b0,exact,,,,0,True,,,1
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,28.91241084165478,28.912410841654832,5.3290705182007514e-14,1e-09,True,temperature,,1
rq2,2,User02,B_adaptation_mean_as_A_plus_offset,float,64.91754636233952,64.91754636234171,2.1884716261411086e-12,1e-09,True,humidity,,1
rq2,2,User02,B_mae,float,1.9797695907004282,1.9797695907003794,4.884981308350689e-14,1e-09,True,temperature,,1
rq2,2,User02,B_rmse,float,2.557931553792819,2.55793155379278,3.907985046680551e-14,1e-09,True,temperature,,1
rq2,2,User02,B_bias,float,-1.9053147189207695,-1.905314718920716,5.3512749786932545e-14,1e-09,True,temperature,,1
rq2,2,User02,B_fit_windows,exact,3505,3505,,0,True,temperature,,1
rq2,2,User02,B_mae,float,13.718377422049306,13.718377422050171,8.65085780787922e-13,1e-09,True,humidity,,1
