subject_id,budget_nights,seed,stratum_type,stratum,target,metric,value,seed_sd,n_windows,n_nights
User02,1,1,device_x_channel_quality_phase,22482/normal,humidity,bias,-20.907837685576247,,23134,13
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,temperature,mae,6.422350280926565,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,temperature,rmse,6.624512312981458,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,temperature,bias,-6.422350280926565,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,humidity,mae,29.064777197094724,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,humidity,rmse,30.06446442406686,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_transition,humidity,bias,-29.064777197094724,,2485,1
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,mae,4.854563328679738,,33677,21
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,rmse,5.049132893460486,,33677,21
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,temperature,bias,-4.854563328679738,,33677,21
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,mae,21.75582085454213,,33677,21
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,rmse,25.85249175041868,,33677,21
User02,1,1,device_x_channel_quality_phase,22482/p1_response_shift,humidity,bias,-18.15250788000601,,33677,21
User02,1,2,device,22480,temperature,mae,2.658421757281365,,36543,30
User02,1,2,device,22480,temperature,rmse,2.8088104516860297,,36543,30
User02,1,2,device,22480,temperature,bias,-2.6583623697444376,,36543,30
User02,1,2,device,22480,humidity,mae,9.210112203421387,,36543,30
User02,1,2,device,22480,humidity,rmse,10.891798125403188,,36543,30
User02,1,2,device,22480,humidity,bias,-7.356914085213836,,36543,30
User02,1,2,device,22482,temperature,mae,5.413220973382958,,59296,35
User02,1,2,device,22482,temperature,rmse,5.640916361624099,,59296,35
User02,1,2,device,22482,temperature,bias,-5.413220973382958,,59296,35
User02,1,2,device,22482,humidity,mae,23.053791967676567,,59296,35
User02,1,2,device,22482,humidity,rmse,26.530148593240074,,59296,35
User02,1,2,device,22482,humidity,bias,-21.148770294672932,,59296,35
User02,1,2,device_x_channel_quality_phase,22482/normal,temperature,mae,5.934978436880327,,23134,13
User02,1,2,device_x_channel_quality_phase,22482/normal,temperature,rmse,6.14351652626581,,23134,13
