subject_id,target,n_windows,n_nights,mae_source_mean,mae_source_median,mae_tcn_common,mae_tcn_common_seed_min,mae_tcn_common_seed_max,mae_hgb_40,mae_hgb_300,mae_hgb_900,mae_tcn_full,mark_tcn_common,mark_hgb_40,mark_hgb_300,mark_hgb_900,tcn_common_minus_hgb_40
User01,temperature,139735,137,2.7498776327045786,3.115146527355351,2.5525878285065478,2.504163630083262,2.6397946323392785,2.613353844633069,2.182562748525545,2.1836158122686125,2.997570096904747,,,†,†,-0.060766016126521105
User02,temperature,74802,51,4.807136608231925,4.732721050239299,5.136572562903118,5.121346631969293,5.149626511688412,5.0866543065353405,5.034118498285198,4.959335814961659,5.023186995647143,,,,,0.04991825636777758
User07,temperature,61782,93,2.041242309529914,1.6717490531222685,2.2169980372104483,2.1203025142187877,2.3045576248785493,2.094071837336859,1.8123730954430755,1.7648878623584352,2.1921756251348543,,,†,†,0.12292619987358933
User01,humidity,139735,137,23.646183034084455,22.23101585143307,20.445002247826043,19.4503163862062,21.419658705646132,21.441178833551927,21.346660604635673,20.21460298654324,20.384916785052337,†,†,†,†,-0.996176585725884
User02,humidity,74802,51,28.76479230283613,29.374883024518063,26.958367965015736,26.775404952558993,27.1210260757762,26.8055443983323,26.7464989187522,25.983350662044572,25.92893449986339,†,†,†,†,0.1528235666834341
User07,humidity,61782,93,7.920498460016704,8.295652455407724,10.682345660620902,10.359478005125542,11.01870096842279,10.314244440772743,9.744495694918339,9.584979860259596,10.334420989278726,,,,,0.3681012198481586
