subject_id,fold,target,condition,condition_name,budget_nights,seed,R,Q,r_pooled,r_within,r_within_mat,r2_pooled,oracle_affine,identity_gap,mae,rmse,bias,target_sd,constant_prediction,n_windows,n_nights,status,per_night_r_median,n_nights_eligible,n_nights_too_few_windows,n_nights_zero_target_sd,n_nights_zero_prediction_sd,n_nights_total,protocol_version
User01,1,temperature,D,raw_tcn_bias_calibrated,1,1,1.955858423395716,1.7739038210214935,0.09057779515961323,0.02266057470995526,0.02266057470995526,0.008204336975976853,0.9958893829256455,8.881784197001252e-16,5.07713178603912,5.86493256523868,4.727768240102921,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.024614288234248785,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,1,1,1.3660609566391064,0.9231078956571968,-0.007580018703625894,-0.017157104620816526,-0.017157104620816526,5.745668354731837e-05,0.9999712712455557,0.0,51.628064482283456,52.942336147833956,51.627230412741866,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.0034982028152754936,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,1,2,1.8257267370423862,1.5531099453592574,0.02539175808450328,0.03087314329058688,0.03087314329058688,0.0006447413786219376,0.9996775773325007,4.440892098500626e-16,5.095873704266128,5.7282540276593785,4.724068771780082,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.03395352648949115,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,1,2,1.4538992160232125,1.0854311219981136,0.029636975090015855,-0.02604603325449952,-0.02604603325449952,0.0008783502924862203,0.9995607283739762,0.0,50.83559287404788,52.34433434292376,50.83458993128283,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.047924483124097125,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,3,0,1.7001799141305576,1.4335893782632378,0.0573967579389977,0.013490468864393087,0.013490468864393087,0.0032943878219078952,0.9983514472259216,0.0,3.422585399666684,4.118620365827057,2.8037234782508804,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.02665405151668889,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,3,0,1.2954621593166038,0.8228766446771546,-0.000666098541742156,-0.008319550155631388,-0.008319550155631388,4.436872673110267e-07,0.9999997781563418,6.661338147750939e-16,48.03255638121503,49.30313969063478,48.03255638121503,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.023805202702364397,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,3,1,1.9558584233957155,1.7739038210214928,0.09057779515961314,0.02266057470995526,0.02266057470995526,0.008204336975976839,0.9958893829256455,4.440892098500626e-16,3.728156905645134,4.488907515981963,2.8468665624451153,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.024614288234248785,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,3,1,1.3660609566391064,0.9231078956571968,-0.007580018703625881,-0.01715710462081653,-0.01715710462081653,5.7456683547318174e-05,0.9999712712455557,2.220446049250313e-16,47.31830149479246,48.748150155256646,47.31661554739034,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.0034982028152754753,136,0,0,0,136,v1.2
User01,1,temperature,D,raw_tcn_bias_calibrated,3,2,1.825726737042386,1.5531099453592574,0.025391758084503262,0.030873143290586883,0.030873143290586883,0.0006447413786219368,0.9996775773325007,1.3322676295501878e-15,3.8462665272077814,4.463753991154234,3.0706727680847474,1.7745063237281102,False,265852,136,post_hoc_second_order_diagnostic,0.033953526489491154,136,0,0,0,136,v1.2
User01,1,humidity,D,raw_tcn_bias_calibrated,3,2,1.4538992160232123,1.0854311219981136,0.029636975090015845,-0.026046033254499522,-0.026046033254499522,0.0008783502924862197,0.9995607283739762,8.881784197001252e-16,46.136063201096164,47.79091070916257,46.132389295255926,8.584458606475415,False,265852,136,post_hoc_second_order_diagnostic,-0.047924483124097125,136,0,0,0,136,v1.2
